order_id,customer_id,payment,order_date,delivery_date,delivery_time,customer_name,gender,age,home_address,zip_code,city,state,country,status,age_group,sales_id,product_id,price_per_unit,quantity_x,total_price,product_type,product_name,size,colour,price,quantity_y,description
497,900,29655,2021-07-07,2021-07-09,2.0,fulan 900,Prefer not to say,22,93 Amy GroveApt. 822,9455,East Emily,Tasmania,Australia,Active,Youth,2451.0,968.0,97.0,1.0,97.0,Trousers,Slim-Fit,L,blue,119.0,49.0,"A blue coloured, L sized, Slim-Fit Trousers"
497,900,29655,2021-07-07,2021-07-09,2.0,fulan 900,Prefer not to say,22,93 Amy GroveApt. 822,9455,East Emily,Tasmania,Australia,Active,Youth,2452.0,332.0,109.0,3.0,327.0,Shirt,Mandarin Collar,M,green,108.0,57.0,"A green coloured, M sized, Mandarin Collar Shirt"
498,647,23201,2021-07-15,2021-07-23,8.0,fulan 647,Male,51,118 Levi CrestApt. 495,137,Lake Nicholasfort,Australian Capital Territory,Australia,Active,Adults,2453.0,323.0,109.0,2.0,218.0,Shirt,Mandarin Collar,L,orange,108.0,56.0,"A orange coloured, L sized, Mandarin Collar Shirt"
498,647,23201,2021-07-15,2021-07-23,8.0,fulan 647,Male,51,118 Levi CrestApt. 495,137,Lake Nicholasfort,Australian Capital Territory,Australia,Active,Adults,2454.0,1042.0,90.0,1.0,90.0,Trousers,Relaxed Leg,M,indigo,95.0,45.0,"A indigo coloured, M sized, Relaxed Leg Trousers"
498,647,23201,2021-07-15,2021-07-23,8.0,fulan 647,Male,51,118 Levi CrestApt. 495,137,Lake Nicholasfort,Australian Capital Territory,Australia,Active,Adults,2455.0,132.0,92.0,2.0,184.0,Shirt,Denim,M,indigo,115.0,56.0,"A indigo coloured, M sized, Denim Shirt"
498,647,23201,2021-07-15,2021-07-23,8.0,fulan 647,Male,51,118 Levi CrestApt. 495,137,Lake Nicholasfort,Australian Capital Territory,Australia,Active,Adults,2456.0,1116.0,115.0,1.0,115.0,Trousers,Cropped,S,violet,99.0,66.0,"A violet coloured, S sized, Cropped Trousers"
499,690,52749,2021-10-24,2021-10-26,2.0,fulan 690,Prefer not to say,34,04 Christian RidgeApt. 329,6697,Port Annabelle,Northern Territory,Australia,Active,Adults,2457.0,180.0,98.0,1.0,98.0,Shirt,Camp Collared,XS,orange,112.0,52.0,"A orange coloured, XS sized, Camp Collared Shirt"
499,690,52749,2021-10-24,2021-10-26,2.0,fulan 690,Prefer not to say,34,04 Christian RidgeApt. 329,6697,Port Annabelle,Northern Territory,Australia,Active,Adults,2458.0,1022.0,90.0,1.0,90.0,Trousers,Relaxed Leg,M,orange,95.0,74.0,"A orange coloured, M sized, Relaxed Leg Trousers"
499,690,52749,2021-10-24,2021-10-26,2.0,fulan 690,Prefer not to say,34,04 Christian RidgeApt. 329,6697,Port Annabelle,Northern Territory,Australia,Active,Adults,2459.0,17.0,96.0,2.0,192.0,Shirt,Oxford Cloth,M,green,114.0,60.0,"A green coloured, M sized, Oxford Cloth Shirt"
499,690,52749,2021-10-24,2021-10-26,2.0,fulan 690,Prefer not to say,34,04 Christian RidgeApt. 329,6697,Port Annabelle,Northern Territory,Australia,Active,Adults,2460.0,1217.0,105.0,3.0,315.0,Trousers,Pleated,M,indigo,90.0,48.0,"A indigo coloured, M sized, Pleated Trousers"
499,690,52749,2021-10-24,2021-10-26,2.0,fulan 690,Prefer not to say,34,04 Christian RidgeApt. 329,6697,Port Annabelle,Northern Territory,Australia,Active,Adults,2461.0,96.0,118.0,3.0,354.0,Shirt,Flannel,S,indigo,96.0,74.0,"A indigo coloured, S sized, Flannel Shirt"
499,690,52749,2021-10-24,2021-10-26,2.0,fulan 690,Prefer not to say,34,04 Christian RidgeApt. 329,6697,Port Annabelle,Northern Territory,Australia,Active,Adults,2462.0,1104.0,115.0,3.0,345.0,Trousers,Cropped,XL,green,99.0,49.0,"A green coloured, XL sized, Cropped Trousers"
499,690,52749,2021-10-24,2021-10-26,2.0,fulan 690,Prefer not to say,34,04 Christian RidgeApt. 329,6697,Port Annabelle,Northern Territory,Australia,Active,Adults,2463.0,889.0,94.0,3.0,282.0,Trousers,Cords,XL,yellow,113.0,65.0,"A yellow coloured, XL sized, Cords Trousers"
499,690,52749,2021-10-24,2021-10-26,2.0,fulan 690,Prefer not to say,34,04 Christian RidgeApt. 329,6697,Port Annabelle,Northern Territory,Australia,Active,Adults,2464.0,132.0,92.0,3.0,276.0,Shirt,Denim,M,indigo,115.0,56.0,"A indigo coloured, M sized, Denim Shirt"
500,571,41037,2021-01-15,2021-01-24,9.0,fulan 571,Prefer not to say,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,Active,Youth,2465.0,1169.0,99.0,1.0,99.0,Trousers,High-Waisted,XL,yellow,98.0,78.0,"A yellow coloured, XL sized, High-Waisted Trousers"
500,571,41037,2021-01-15,2021-01-24,9.0,fulan 571,Prefer not to say,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,Active,Youth,2466.0,112.0,92.0,2.0,184.0,Shirt,Denim,M,orange,115.0,50.0,"A orange coloured, M sized, Denim Shirt"
500,571,41037,2021-01-15,2021-01-24,9.0,fulan 571,Prefer not to say,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,Active,Youth,2467.0,100.0,118.0,2.0,236.0,Shirt,Flannel,XS,violet,96.0,72.0,"A violet coloured, XS sized, Flannel Shirt"
500,571,41037,2021-01-15,2021-01-24,9.0,fulan 571,Prefer not to say,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,Active,Youth,2468.0,284.0,105.0,2.0,210.0,Shirt,Cuban Collar,XL,red,93.0,65.0,"A red coloured, XL sized, Cuban Collar Shirt"
500,571,41037,2021-01-15,2021-01-24,9.0,fulan 571,Prefer not to say,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,Active,Youth,2469.0,1012.0,106.0,2.0,212.0,Trousers,Wool,M,violet,111.0,51.0,"A violet coloured, M sized, Wool Trousers"
500,571,41037,2021-01-15,2021-01-24,9.0,fulan 571,Prefer not to say,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,Active,Youth,2470.0,965.0,97.0,1.0,97.0,Trousers,Slim-Fit,XS,blue,119.0,55.0,"A blue coloured, XS sized, Slim-Fit Trousers"
500,571,41037,2021-01-15,2021-01-24,9.0,fulan 571,Prefer not to say,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,Active,Youth,2471.0,943.0,96.0,1.0,96.0,Trousers,Drawstring,L,violet,104.0,62.0,"A violet coloured, L sized, Drawstring Trousers"
501,706,41180,2021-02-16,2021-02-25,9.0,fulan 706,Prefer not to say,43,72 Edward ParkwaySuite 980,7201,Lake Aiden,Northern Territory,Australia,Active,Adults,2472.0,227.0,106.0,1.0,106.0,Shirt,Chambray,M,green,105.0,56.0,"A green coloured, M sized, Chambray Shirt"
501,706,41180,2021-02-16,2021-02-25,9.0,fulan 706,Prefer not to say,43,72 Edward ParkwaySuite 980,7201,Lake Aiden,Northern Territory,Australia,Active,Adults,2473.0,1082.0,93.0,2.0,186.0,Trousers,Joggers,M,violet,94.0,72.0,"A violet coloured, M sized, Joggers Trousers"
501,706,41180,2021-02-16,2021-02-25,9.0,fulan 706,Prefer not to say,43,72 Edward ParkwaySuite 980,7201,Lake Aiden,Northern Territory,Australia,Active,Adults,2474.0,1029.0,90.0,2.0,180.0,Trousers,Relaxed Leg,XL,yellow,95.0,54.0,"A yellow coloured, XL sized, Relaxed Leg Trousers"
501,706,41180,2021-02-16,2021-02-25,9.0,fulan 706,Prefer not to say,43,72 Edward ParkwaySuite 980,7201,Lake Aiden,Northern Territory,Australia,Active,Adults,2475.0,193.0,98.0,1.0,98.0,Shirt,Camp Collared,L,green,112.0,80.0,"A green coloured, L sized, Camp Collared Shirt"
501,706,41180,2021-02-16,2021-02-25,9.0,fulan 706,Prefer not to say,43,72 Edward ParkwaySuite 980,7201,Lake Aiden,Northern Territory,Australia,Active,Adults,2476.0,409.0,119.0,3.0,357.0,Shirt,Casual Slim Fit,XL,blue,113.0,68.0,"A blue coloured, XL sized, Casual Slim Fit Shirt"
501,706,41180,2021-02-16,2021-02-25,9.0,fulan 706,Prefer not to say,43,72 Edward ParkwaySuite 980,7201,Lake Aiden,Northern Territory,Australia,Active,Adults,2477.0,737.0,109.0,2.0,218.0,Jacket,Peacoat,M,red,102.0,59.0,"A red coloured, M sized, Peacoat Jacket"
501,706,41180,2021-02-16,2021-02-25,9.0,fulan 706,Prefer not to say,43,72 Edward ParkwaySuite 980,7201,Lake Aiden,Northern Territory,Australia,Active,Adults,2478.0,808.0,117.0,1.0,117.0,Jacket,Shearling,L,red,95.0,40.0,"A red coloured, L sized, Shearling Jacket"
501,706,41180,2021-02-16,2021-02-25,9.0,fulan 706,Prefer not to say,43,72 Edward ParkwaySuite 980,7201,Lake Aiden,Northern Territory,Australia,Active,Adults,2479.0,667.0,113.0,1.0,113.0,Jacket,Parka,M,red,119.0,56.0,"A red coloured, M sized, Parka Jacket"
502,485,57115,2021-02-18,2021-03-07,17.0,fulan 485,Male,46,18 Lachlan CourtApt. 781,6977,Port Lily,Australian Capital Territory,Australia,Active,Adults,2480.0,254.0,95.0,3.0,285.0,Shirt,Polo,XL,orange,117.0,43.0,"A orange coloured, XL sized, Polo Shirt"
502,485,57115,2021-02-18,2021-03-07,17.0,fulan 485,Male,46,18 Lachlan CourtApt. 781,6977,Port Lily,Australian Capital Territory,Australia,Active,Adults,2481.0,978.0,97.0,2.0,194.0,Trousers,Slim-Fit,L,violet,119.0,58.0,"A violet coloured, L sized, Slim-Fit Trousers"
502,485,57115,2021-02-18,2021-03-07,17.0,fulan 485,Male,46,18 Lachlan CourtApt. 781,6977,Port Lily,Australian Capital Territory,Australia,Active,Adults,2482.0,1199.0,105.0,3.0,315.0,Trousers,Pleated,XL,orange,90.0,69.0,"A orange coloured, XL sized, Pleated Trousers"
502,485,57115,2021-02-18,2021-03-07,17.0,fulan 485,Male,46,18 Lachlan CourtApt. 781,6977,Port Lily,Australian Capital Territory,Australia,Active,Adults,2483.0,1107.0,115.0,3.0,345.0,Trousers,Cropped,M,blue,99.0,56.0,"A blue coloured, M sized, Cropped Trousers"
502,485,57115,2021-02-18,2021-03-07,17.0,fulan 485,Male,46,18 Lachlan CourtApt. 781,6977,Port Lily,Australian Capital Territory,Australia,Active,Adults,2484.0,7.0,96.0,2.0,192.0,Shirt,Oxford Cloth,M,orange,114.0,77.0,"A orange coloured, M sized, Oxford Cloth Shirt"
502,485,57115,2021-02-18,2021-03-07,17.0,fulan 485,Male,46,18 Lachlan CourtApt. 781,6977,Port Lily,Australian Capital Territory,Australia,Active,Adults,2485.0,720.0,119.0,1.0,119.0,Jacket,Trench Coat,XS,blue,112.0,59.0,"A blue coloured, XS sized, Trench Coat Jacket"
502,485,57115,2021-02-18,2021-03-07,17.0,fulan 485,Male,46,18 Lachlan CourtApt. 781,6977,Port Lily,Australian Capital Territory,Australia,Active,Adults,2486.0,396.0,119.0,3.0,357.0,Shirt,Casual Slim Fit,S,yellow,113.0,45.0,"A yellow coloured, S sized, Casual Slim Fit Shirt"
503,937,43249,2021-08-19,2021-09-05,17.0,fulan 937,Male,70,933 Jake CrestSuite 613,1824,Schneiderstad,New South Wales,Australia,Active,Senior,2487.0,1073.0,93.0,2.0,186.0,Trousers,Joggers,L,blue,94.0,75.0,"A blue coloured, L sized, Joggers Trousers"
503,937,43249,2021-08-19,2021-09-05,17.0,fulan 937,Male,70,933 Jake CrestSuite 613,1824,Schneiderstad,New South Wales,Australia,Active,Senior,2488.0,974.0,97.0,1.0,97.0,Trousers,Slim-Fit,XL,indigo,119.0,66.0,"A indigo coloured, XL sized, Slim-Fit Trousers"
503,937,43249,2021-08-19,2021-09-05,17.0,fulan 937,Male,70,933 Jake CrestSuite 613,1824,Schneiderstad,New South Wales,Australia,Active,Senior,2489.0,526.0,98.0,3.0,294.0,Jacket,Leather,S,red,113.0,80.0,"A red coloured, S sized, Leather Jacket"
503,937,43249,2021-08-19,2021-09-05,17.0,fulan 937,Male,70,933 Jake CrestSuite 613,1824,Schneiderstad,New South Wales,Australia,Active,Senior,2490.0,606.0,112.0,2.0,224.0,Jacket,Cardigan,S,yellow,118.0,79.0,"A yellow coloured, S sized, Cardigan Jacket"
503,937,43249,2021-08-19,2021-09-05,17.0,fulan 937,Male,70,933 Jake CrestSuite 613,1824,Schneiderstad,New South Wales,Australia,Active,Senior,2491.0,336.0,109.0,2.0,218.0,Shirt,Mandarin Collar,S,blue,108.0,44.0,"A blue coloured, S sized, Mandarin Collar Shirt"
503,937,43249,2021-08-19,2021-09-05,17.0,fulan 937,Male,70,933 Jake CrestSuite 613,1824,Schneiderstad,New South Wales,Australia,Active,Senior,2492.0,722.0,119.0,2.0,238.0,Jacket,Trench Coat,M,blue,112.0,46.0,"A blue coloured, M sized, Trench Coat Jacket"
504,192,57782,2021-01-13,2021-02-08,26.0,fulan 192,Female,63,56 Wolf TerraceSuite 373,4239,East Mason,Tasmania,Australia,Active,Adults,2493.0,754.0,109.0,3.0,327.0,Jacket,Peacoat,XL,green,102.0,68.0,"A green coloured, XL sized, Peacoat Jacket"
504,192,57782,2021-01-13,2021-02-08,26.0,fulan 192,Female,63,56 Wolf TerraceSuite 373,4239,East Mason,Tasmania,Australia,Active,Adults,2494.0,425.0,107.0,1.0,107.0,Jacket,Denim,XS,orange,92.0,60.0,"A orange coloured, XS sized, Denim Jacket"
504,192,57782,2021-01-13,2021-02-08,26.0,fulan 192,Female,63,56 Wolf TerraceSuite 373,4239,East Mason,Tasmania,Australia,Active,Adults,2495.0,1068.0,93.0,2.0,186.0,Trousers,Joggers,L,green,94.0,43.0,"A green coloured, L sized, Joggers Trousers"
504,192,57782,2021-01-13,2021-02-08,26.0,fulan 192,Female,63,56 Wolf TerraceSuite 373,4239,East Mason,Tasmania,Australia,Active,Adults,2496.0,618.0,112.0,3.0,336.0,Jacket,Cardigan,L,blue,118.0,68.0,"A blue coloured, L sized, Cardigan Jacket"
504,192,57782,2021-01-13,2021-02-08,26.0,fulan 192,Female,63,56 Wolf TerraceSuite 373,4239,East Mason,Tasmania,Australia,Active,Adults,2497.0,350.0,94.0,1.0,94.0,Shirt,Henley,XS,red,92.0,62.0,"A red coloured, XS sized, Henley Shirt"
504,192,57782,2021-01-13,2021-02-08,26.0,fulan 192,Female,63,56 Wolf TerraceSuite 373,4239,East Mason,Tasmania,Australia,Active,Adults,2498.0,554.0,98.0,1.0,98.0,Jacket,Leather,XL,indigo,113.0,52.0,"A indigo coloured, XL sized, Leather Jacket"
504,192,57782,2021-01-13,2021-02-08,26.0,fulan 192,Female,63,56 Wolf TerraceSuite 373,4239,East Mason,Tasmania,Australia,Active,Adults,2499.0,1086.0,115.0,3.0,345.0,Trousers,Cropped,S,red,99.0,47.0,"A red coloured, S sized, Cropped Trousers"
505,737,37947,2021-08-17,2021-08-27,10.0,fulan 737,Prefer not to say,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia,Active,Adults,2500.0,1024.0,90.0,3.0,270.0,Trousers,Relaxed Leg,XL,orange,95.0,80.0,"A orange coloured, XL sized, Relaxed Leg Trousers"
505,737,37947,2021-08-17,2021-08-27,10.0,fulan 737,Prefer not to say,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia,Active,Adults,2501.0,210.0,106.0,3.0,318.0,Shirt,Chambray,XS,red,105.0,48.0,"A red coloured, XS sized, Chambray Shirt"
505,737,37947,2021-08-17,2021-08-27,10.0,fulan 737,Prefer not to say,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia,Active,Adults,2502.0,1009.0,106.0,2.0,212.0,Trousers,Wool,XL,indigo,111.0,51.0,"A indigo coloured, XL sized, Wool Trousers"
505,737,37947,2021-08-17,2021-08-27,10.0,fulan 737,Prefer not to say,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia,Active,Adults,2503.0,485.0,118.0,2.0,236.0,Jacket,Puffer,XS,violet,110.0,74.0,"A violet coloured, XS sized, Puffer Jacket"
505,737,37947,2021-08-17,2021-08-27,10.0,fulan 737,Prefer not to say,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia,Active,Adults,2504.0,736.0,109.0,1.0,109.0,Jacket,Peacoat,S,red,102.0,67.0,"A red coloured, S sized, Peacoat Jacket"
505,737,37947,2021-08-17,2021-08-27,10.0,fulan 737,Prefer not to say,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia,Active,Adults,2505.0,413.0,119.0,2.0,238.0,Shirt,Casual Slim Fit,L,indigo,113.0,60.0,"A indigo coloured, L sized, Casual Slim Fit Shirt"
506,648,18355,2021-09-11,2021-09-27,16.0,fulan 648,Prefer not to say,38,854 John GroveApt. 925,1230,New Emmastad,South Australia,Australia,Active,Adults,2506.0,822.0,117.0,2.0,234.0,Jacket,Shearling,M,green,95.0,59.0,"A green coloured, M sized, Shearling Jacket"
506,648,18355,2021-09-11,2021-09-27,16.0,fulan 648,Prefer not to say,38,854 John GroveApt. 925,1230,New Emmastad,South Australia,Australia,Active,Adults,2507.0,839.0,117.0,2.0,234.0,Jacket,Shearling,XL,violet,95.0,70.0,"A violet coloured, XL sized, Shearling Jacket"
506,648,18355,2021-09-11,2021-09-27,16.0,fulan 648,Prefer not to say,38,854 John GroveApt. 925,1230,New Emmastad,South Australia,Australia,Active,Adults,2508.0,1029.0,90.0,2.0,180.0,Trousers,Relaxed Leg,XL,yellow,95.0,54.0,"A yellow coloured, XL sized, Relaxed Leg Trousers"
506,648,18355,2021-09-11,2021-09-27,16.0,fulan 648,Prefer not to say,38,854 John GroveApt. 925,1230,New Emmastad,South Australia,Australia,Active,Adults,2509.0,757.0,109.0,2.0,218.0,Jacket,Peacoat,M,blue,102.0,71.0,"A blue coloured, M sized, Peacoat Jacket"
506,648,18355,2021-09-11,2021-09-27,16.0,fulan 648,Prefer not to say,38,854 John GroveApt. 925,1230,New Emmastad,South Australia,Australia,Active,Adults,2510.0,1078.0,93.0,3.0,279.0,Trousers,Joggers,L,indigo,94.0,42.0,"A indigo coloured, L sized, Joggers Trousers"
507,58,29761,2021-06-20,2021-07-11,21.0,fulan 58,Prefer not to say,39,260 Lily PassSuite 549,2783,Amelieburgh,New South Wales,Australia,Active,Adults,2511.0,1145.0,102.0,1.0,102.0,Trousers,Cargo Pants,XS,indigo,106.0,51.0,"A indigo coloured, XS sized, Cargo Pants Trousers"
507,58,29761,2021-06-20,2021-07-11,21.0,fulan 58,Prefer not to say,39,260 Lily PassSuite 549,2783,Amelieburgh,New South Wales,Australia,Active,Adults,2512.0,310.0,105.0,3.0,315.0,Shirt,Cuban Collar,XS,violet,93.0,49.0,"A violet coloured, XS sized, Cuban Collar Shirt"
507,58,29761,2021-06-20,2021-07-11,21.0,fulan 58,Prefer not to say,39,260 Lily PassSuite 549,2783,Amelieburgh,New South Wales,Australia,Active,Adults,2513.0,860.0,113.0,2.0,226.0,Trousers,Chinos,XS,blue,100.0,69.0,"A blue coloured, XS sized, Chinos Trousers"
507,58,29761,2021-06-20,2021-07-11,21.0,fulan 58,Prefer not to say,39,260 Lily PassSuite 549,2783,Amelieburgh,New South Wales,Australia,Active,Adults,2514.0,814.0,117.0,1.0,117.0,Jacket,Shearling,XL,orange,95.0,60.0,"A orange coloured, XL sized, Shearling Jacket"
507,58,29761,2021-06-20,2021-07-11,21.0,fulan 58,Prefer not to say,39,260 Lily PassSuite 549,2783,Amelieburgh,New South Wales,Australia,Active,Adults,2515.0,504.0,102.0,1.0,102.0,Jacket,Windbreaker,XL,yellow,109.0,58.0,"A yellow coloured, XL sized, Windbreaker Jacket"
508,834,42640,2021-07-17,2021-08-01,15.0,fulan 834,Prefer not to say,61,4838 Jacobi HillApt. 825,2848,Port Ellaside,New South Wales,Australia,Active,Adults,2516.0,1047.0,90.0,1.0,90.0,Trousers,Relaxed Leg,M,violet,95.0,46.0,"A violet coloured, M sized, Relaxed Leg Trousers"
508,834,42640,2021-07-17,2021-08-01,15.0,fulan 834,Prefer not to say,61,4838 Jacobi HillApt. 825,2848,Port Ellaside,New South Wales,Australia,Active,Adults,2517.0,773.0,91.0,2.0,182.0,Jacket,Pullover,L,red,114.0,69.0,"A red coloured, L sized, Pullover Jacket"
508,834,42640,2021-07-17,2021-08-01,15.0,fulan 834,Prefer not to say,61,4838 Jacobi HillApt. 825,2848,Port Ellaside,New South Wales,Australia,Active,Adults,2518.0,400.0,119.0,3.0,357.0,Shirt,Casual Slim Fit,XS,green,113.0,69.0,"A green coloured, XS sized, Casual Slim Fit Shirt"
508,834,42640,2021-07-17,2021-08-01,15.0,fulan 834,Prefer not to say,61,4838 Jacobi HillApt. 825,2848,Port Ellaside,New South Wales,Australia,Active,Adults,2519.0,632.0,93.0,2.0,186.0,Jacket,Coach,M,red,115.0,76.0,"A red coloured, M sized, Coach Jacket"
508,834,42640,2021-07-17,2021-08-01,15.0,fulan 834,Prefer not to say,61,4838 Jacobi HillApt. 825,2848,Port Ellaside,New South Wales,Australia,Active,Adults,2520.0,1017.0,90.0,2.0,180.0,Trousers,Relaxed Leg,M,red,95.0,56.0,"A red coloured, M sized, Relaxed Leg Trousers"
508,834,42640,2021-07-17,2021-08-01,15.0,fulan 834,Prefer not to say,61,4838 Jacobi HillApt. 825,2848,Port Ellaside,New South Wales,Australia,Active,Adults,2521.0,16.0,96.0,2.0,192.0,Shirt,Oxford Cloth,S,green,114.0,56.0,"A green coloured, S sized, Oxford Cloth Shirt"
508,834,42640,2021-07-17,2021-08-01,15.0,fulan 834,Prefer not to say,61,4838 Jacobi HillApt. 825,2848,Port Ellaside,New South Wales,Australia,Active,Adults,2522.0,718.0,119.0,1.0,119.0,Jacket,Trench Coat,L,green,112.0,73.0,"A green coloured, L sized, Trench Coat Jacket"
508,834,42640,2021-07-17,2021-08-01,15.0,fulan 834,Prefer not to say,61,4838 Jacobi HillApt. 825,2848,Port Ellaside,New South Wales,Australia,Active,Adults,2523.0,24.0,96.0,1.0,96.0,Shirt,Oxford Cloth,XL,blue,114.0,60.0,"A blue coloured, XL sized, Oxford Cloth Shirt"
508,834,42640,2021-07-17,2021-08-01,15.0,fulan 834,Prefer not to say,61,4838 Jacobi HillApt. 825,2848,Port Ellaside,New South Wales,Australia,Active,Adults,2524.0,506.0,102.0,1.0,102.0,Jacket,Windbreaker,S,green,109.0,65.0,"A green coloured, S sized, Windbreaker Jacket"
509,676,20368,2021-01-02,2021-01-25,23.0,fulan 676,Prefer not to say,59,140 Jessica BoulevardApt. 214,1938,Kaylafurt,Northern Territory,Australia,Active,Adults,2525.0,457.0,118.0,2.0,236.0,Jacket,Puffer,M,red,110.0,62.0,"A red coloured, M sized, Puffer Jacket"
509,676,20368,2021-01-02,2021-01-25,23.0,fulan 676,Prefer not to say,59,140 Jessica BoulevardApt. 214,1938,Kaylafurt,Northern Territory,Australia,Active,Adults,2526.0,126.0,92.0,2.0,184.0,Shirt,Denim,S,blue,115.0,47.0,"A blue coloured, S sized, Denim Shirt"
509,676,20368,2021-01-02,2021-01-25,23.0,fulan 676,Prefer not to say,59,140 Jessica BoulevardApt. 214,1938,Kaylafurt,Northern Territory,Australia,Active,Adults,2527.0,841.0,113.0,3.0,339.0,Trousers,Chinos,S,red,100.0,62.0,"A red coloured, S sized, Chinos Trousers"
509,676,20368,2021-01-02,2021-01-25,23.0,fulan 676,Prefer not to say,59,140 Jessica BoulevardApt. 214,1938,Kaylafurt,Northern Territory,Australia,Active,Adults,2528.0,513.0,102.0,3.0,306.0,Jacket,Windbreaker,L,blue,109.0,41.0,"A blue coloured, L sized, Windbreaker Jacket"
509,676,20368,2021-01-02,2021-01-25,23.0,fulan 676,Prefer not to say,59,140 Jessica BoulevardApt. 214,1938,Kaylafurt,Northern Territory,Australia,Active,Adults,2529.0,624.0,112.0,2.0,224.0,Jacket,Cardigan,XL,indigo,118.0,78.0,"A indigo coloured, XL sized, Cardigan Jacket"
510,125,47242,2021-09-29,2021-10-01,2.0,fulan 125,Prefer not to say,77,617 Scarlett BoulevardApt. 858,8870,Angelinaville,Tasmania,Australia,Active,Senior,2530.0,643.0,93.0,1.0,93.0,Jacket,Coach,L,yellow,115.0,53.0,"A yellow coloured, L sized, Coach Jacket"
510,125,47242,2021-09-29,2021-10-01,2.0,fulan 125,Prefer not to say,77,617 Scarlett BoulevardApt. 858,8870,Angelinaville,Tasmania,Australia,Active,Senior,2531.0,1241.0,112.0,3.0,336.0,Trousers,Tracksuit Bottoms,S,green,91.0,72.0,"A green coloured, S sized, Tracksuit Bottoms Trousers"
510,125,47242,2021-09-29,2021-10-01,2.0,fulan 125,Prefer not to say,77,617 Scarlett BoulevardApt. 858,8870,Angelinaville,Tasmania,Australia,Active,Senior,2532.0,49.0,104.0,1.0,104.0,Shirt,Dress,XL,yellow,119.0,75.0,"A yellow coloured, XL sized, Dress Shirt"
510,125,47242,2021-09-29,2021-10-01,2.0,fulan 125,Prefer not to say,77,617 Scarlett BoulevardApt. 858,8870,Angelinaville,Tasmania,Australia,Active,Senior,2533.0,893.0,94.0,1.0,94.0,Trousers,Cords,L,green,113.0,62.0,"A green coloured, L sized, Cords Trousers"
510,125,47242,2021-09-29,2021-10-01,2.0,fulan 125,Prefer not to say,77,617 Scarlett BoulevardApt. 858,8870,Angelinaville,Tasmania,Australia,Active,Senior,2534.0,1034.0,90.0,3.0,270.0,Trousers,Relaxed Leg,XL,green,95.0,64.0,"A green coloured, XL sized, Relaxed Leg Trousers"
510,125,47242,2021-09-29,2021-10-01,2.0,fulan 125,Prefer not to say,77,617 Scarlett BoulevardApt. 858,8870,Angelinaville,Tasmania,Australia,Active,Senior,2535.0,1023.0,90.0,2.0,180.0,Trousers,Relaxed Leg,L,orange,95.0,78.0,"A orange coloured, L sized, Relaxed Leg Trousers"
510,125,47242,2021-09-29,2021-10-01,2.0,fulan 125,Prefer not to say,77,617 Scarlett BoulevardApt. 858,8870,Angelinaville,Tasmania,Australia,Active,Senior,2536.0,1158.0,99.0,3.0,297.0,Trousers,High-Waisted,L,red,98.0,52.0,"A red coloured, L sized, High-Waisted Trousers"
510,125,47242,2021-09-29,2021-10-01,2.0,fulan 125,Prefer not to say,77,617 Scarlett BoulevardApt. 858,8870,Angelinaville,Tasmania,Australia,Active,Senior,2537.0,413.0,119.0,2.0,238.0,Shirt,Casual Slim Fit,L,indigo,113.0,60.0,"A indigo coloured, L sized, Casual Slim Fit Shirt"
511,282,43667,2021-08-22,2021-09-12,21.0,fulan 282,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,Active,Adults,2538.0,608.0,112.0,1.0,112.0,Jacket,Cardigan,L,yellow,118.0,50.0,"A yellow coloured, L sized, Cardigan Jacket"
511,282,43667,2021-08-22,2021-09-12,21.0,fulan 282,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,Active,Adults,2539.0,1252.0,112.0,2.0,224.0,Trousers,Tracksuit Bottoms,M,indigo,91.0,59.0,"A indigo coloured, M sized, Tracksuit Bottoms Trousers"
511,282,43667,2021-08-22,2021-09-12,21.0,fulan 282,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,Active,Adults,2540.0,147.0,91.0,2.0,182.0,Shirt,Linen,M,orange,116.0,42.0,"A orange coloured, M sized, Linen Shirt"
